Unnamed: 0,UserID,MovieName,rating,Timestamp
0,194627,the+manzanar+fishing+club+2012,2.781740025510166,2022-09-07T18:52:11
1,56874,children+2006,-2.4218268840445747,2022-09-07T18:52:16
2,225378,sweepers+1999,-0.952235495951232,2022-09-07T18:53:26
3,14243,home+alone+2+lost+in+new+york+1992,8.227038523830913,2022-09-07T18:53:51
4,113057,the+manzanar+fishing+club+2012,6.710919115879248,2022-09-07T18:54:21
5,159203,season+for+assassins+1975,-0.04997080344067584,2022-09-07T18:55:35
6,211819,for+the+birds+2000,4.231380834652318,2022-09-07T18:58:39
7,155588,the+bleeding+2009,5.174067038401431,2022-09-07T19:00:47
8,66948,paths+of+hate+2011,-0.30620559140833503,2022-09-07T19:01:12
9,6581,prinsessa+2010,5.892109915989751,2022-09-07T19:02:17
10,37923,the+madagascar+penguins+in+a+christmas+caper+2005,-9.074908070112956,2022-09-07T19:03:22
11,222891,keeping+the+promise+1997,-0.39674085714871854,2022-09-07T19:04:10
12,122147,mascara+1999,-1.6990139328695362,2022-09-07T19:04:11
13,132023,asfalto+2000,5.898229304961514,2022-09-07T19:04:48
14,25252,so+much+so+fast+2006,3.9401409882813945,2022-09-07T19:05:09
15,173398,a+very+social+secretary+2005,-3.348291729184284,2022-09-07T19:05:51
16,134311,the+true+meaning+of+christmas+specials+2002,11.043992623418289,2022-09-07T19:06:22
17,168290,thrill+ride+the+science+of+fun+1997,8.106542033271834,2022-09-07T18:58:02
18,190825,vincent+1982,-1.7989151994030905,2022-09-07T18:59:25
19,52307,chaotic+ana+2007,2.426901973842346,2022-09-07T19:00:47
20,4983,the+pajama+game+1957,-2.7761757387375052,2022-09-07T19:00:54
21,162235,bad+ass+2+bad+asses+2014,4.54849102080814,2022-09-07T19:01:29
22,10277,tristan++isolde+2006,5.192127443097414,2022-09-07T19:01:53
23,185459,presto+2008,-2.42443408725485,2022-09-07T19:05:55
24,31500,creature+comforts+1989,6.730089234947268,2022-09-07T19:08:34
25,15838,the+heart+elsewhere+2003,4.449543396072013,2022-09-07T19:09:36
26,190228,ride+the+pink+horse+1947,4.657255680018514,2022-09-07T19:09:55
27,211475,dance+with+the+devil+1997,-0.3235851251879085,2022-09-07T19:12:03
28,72640,cheeky+2000,3.9430233759227935,2022-09-07T19:12:44
29,142106,lifted+2006,10.201978693197736,2022-09-07T19:07:15
30,113737,star+wars+1977,4.856974092707462,2022-09-07T19:09:07
31,41631,the+monk+and+the+fish+1994,4.719177462967974,2022-09-07T19:09:10
32,127807,rosas+hllenfahrt+2009,11.09171223863985,2022-09-07T19:09:27
33,71654,lucifer+rising+1974,5.885809070158476,2022-09-07T19:09:59
34,187267,eden+of+the+east+movie+i+the+king+of+eden+2009,2.854233091766788,2022-09-07T19:10:19
35,36534,cose+da+pazzi+2005,7.06484745121964,2022-09-07T19:11:08
36,198322,guernica+1950,4.038742808101426,2022-09-07T19:11:27
37,201751,the+bread+and+alley+1970,4.350353407807342,2022-09-07T19:12:02
38,60330,harriet+craig+1950,4.956767068613311,2022-09-07T19:12:56
39,9759,bobs+birthday+1994,3.1680575095964727,2022-09-07T19:14:15
40,138770,the+forsyte+saga+1967,3.5049127733375927,2022-09-07T19:14:46
41,183355,la+dama+boba+2006,-5.9050695448804635,2022-09-07T19:15:06
42,159947,firaaq+2009,0.5930859550590157,2022-09-07T19:15:13
43,32519,george++a.j.+2009,-1.495622082253047,2022-09-07T19:15:19
44,97752,film+noir+bringing+darkness+to+light+2006,4.698742866781731,2022-09-07T19:15:41
45,122987,un+chien+andalou+1929,6.207815056660506,2022-09-07T19:15:59
46,167420,gone+girl+2014,5.922808777081515,2022-09-07T19:17:52
47,3220,love+the+hard+way+2003,9.881965398237313,2022-09-07T19:18:27
48,218396,crash+1996,14.1509835879965,2022-09-07T19:13:34
49,98120,henry+2010,11.191478132280446,2022-09-07T19:13:36
50,27852,will+vintons+claymation+christmas+celebration+1987,3.6024553980618763,2022-09-07T19:14:23
51,130705,rudolph+the+red-nosed+reindeer+1948,1.0827643862510676,2022-09-07T19:15:28
52,185525,confidential+agent+1945,3.176593265797668,2022-09-07T19:15:57
53,170835,a+kiss+for+corliss+1949,6.181242326793506,2022-09-07T19:17:18
54,11182,tokyo+fiance+2014,6.9697966173241435,2022-09-07T19:17:29
55,54072,how+to+seduce+difficult+women+2009,-0.44970983278073273,2022-09-07T19:17:45
56,14076,the+moth+1980,8.62153453432915,2022-09-07T19:17:55
57,137071,cry+havoc+1943,0.7961983986720469,2022-09-07T19:19:34
58,2711,the+kiss+1900,3.1752322405133526,2022-09-07T19:19:40
59,119412,mulan+1998,9.664853474111089,2022-09-07T19:21:24
60,184175,the+haunting+of+molly+hartley+2008,9.725672470282316,2022-09-07T19:21:30
61,7509,annie+oakley+1935,3.069717605028482,2022-09-07T19:23:03
62,54126,some+folks+call+it+a+sling+blade+1994,6.073996544838326,2022-09-07T19:18:42
63,185238,never+met+picasso+1996,2.8487612677275003,2022-09-07T19:18:46
64,158062,there+be+dragons+2011,7.4865297976785,2022-09-07T19:19:09
65,162928,i+know+what+i+saw+2009,1.7604464844731722,2022-09-07T19:19:54
66,54022,puccini+for+beginners+2006,4.061065684427538,2022-09-07T19:19:54
67,173972,days+of+glory+1944,3.6740251853665575,2022-09-07T19:20:06
68,89290,just+like+us+2011,7.1886908669604574,2022-09-07T19:20:17
69,167689,its+christmastime+again_+charlie+brown+1992,4.013672795537368,2022-09-07T19:21:29
70,209382,a+close+shave+1995,2.647758580548778,2022-09-07T19:23:31
71,108345,dead+genesis+2010,10.180104574129684,2022-09-07T19:23:46
72,37366,curb+dance+2011,5.535039213719234,2022-09-07T19:24
73,36537,george+washington+2000,4.834970223489348,2022-09-07T19:24:18
74,111838,a+man+called+adam+1966,5.424234616132422,2022-09-07T19:25:14
75,161358,the+raven+1963,-2.201188201588381,2022-09-07T19:25:16
76,16623,its+alive+iii+island+of+the+alive+1987,10.911578365996581,2022-09-07T19:26:25
77,116581,bells+of+capistrano+1942,0.8661408654527207,2022-09-07T19:26:49
78,18089,lille+fridolf+och+jag+1956,8.231589862902112,2022-09-07T19:22:58
79,56156,the+mostly+unfabulous+social+life+of+ethan+green+2005,2.9194857065601187,2022-09-07T19:23:36
80,151067,the+artist+2008,-0.5189716864000236,2022-09-07T19:23:43
81,205424,a+night+in+the+show+1915,4.137036425861134,2022-09-07T19:24:17
82,104849,breakin+all+the+rules+2004,4.93829374710759,2022-09-07T19:24:55
83,134612,the+fox+and+the+hare+1973,5.478883233307036,2022-09-07T19:26:03
84,132355,brooklyn+castle+2012,12.844997849077608,2022-09-07T19:27:24
85,57823,harry+potter+and+the+prisoner+of+azkaban+2004,5.393437603530449,2022-09-07T19:28:10
86,152474,black+mask+1996,0.4189095081604468,2022-09-07T19:28:13
87,105571,i+dont+want+to+go+back+alone+2010,8.63501939458832,2022-09-07T19:29:23
88,220169,at+land+1944,-1.612531009981458,2022-09-07T19:29:42
89,213072,casper+meets+wendy+1998,2.166106102766756,2022-09-07T19:30:15
90,49441,one+flew+over+the+cuckoos+nest+1975,0.12250016121493745,2022-09-07T19:30:18
91,2154,geris+game+1997,5.903780329880383,2022-09-07T19:27:32
92,23621,first+snow+2006,1.0779915026380134,2022-09-07T19:27:45
93,140262,ice+age+a+mammoth+christmas+2011,11.644287973576075,2022-09-07T19:28:04
94,120283,film+is+a+girl++a+gun+2009,5.783406807600097,2022-09-07T19:28:18
95,204066,incendies+2010,7.796184565105849,2022-09-07T19:28:23
96,112127,asfalto+2000,5.131042666397062,2022-09-07T19:28:45
97,51692,the+brother+from+another+planet+1984,5.293677586265688,2022-09-07T19:31:06
98,29799,manon+1949,5.867210997668278,2022-09-07T19:31:46
99,89719,the+interview+1998,-5.970596675522927,2022-09-07T19:32:20
100,15239,lifted+2006,5.325293437454203,2022-09-07T19:32:36
101,207961,bad+blood+a+cautionary+tale+2010,11.295606406744128,2022-09-07T19:33:43
102,228738,molokai+the+story+of+father+damien+2002,7.7372768767686235,2022-09-07T19:30:26
103,36002,the+eyes+of+tammy+faye+2000,4.955009188560087,2022-09-07T19:30:30
104,216245,the+conrad+boys+2006,14.695299627779171,2022-09-07T19:30:33
105,126635,partly+cloudy+2009,2.005983006754864,2022-09-07T19:30:37
106,144564,ambition+2014,14.236698211483981,2022-09-07T19:31:13
107,150914,wildcats+1986,10.506468875599609,2022-09-07T19:31:47
108,173844,ice+age+dawn+of+the+dinosaurs+2009,7.492433214638103,2022-09-07T19:32:34
109,98018,syrinx+1966,2.1558658366621275,2022-09-07T19:33:58
110,126673,tristana+1970,5.215146828151255,2022-09-07T19:33:58
111,194549,travelling+salesman+2012,5.316825912815912,2022-09-07T19:35:07
112,96822,aliens+vs+predator+requiem+2007,1.194434619486604,2022-09-07T19:35:07
113,8079,bat*21+1988,1.6632194431017377,2022-09-07T19:34:43
114,66235,food+of+love+2002,13.18142894171348,2022-09-07T19:34:52
115,48724,dickson+greeting+1891,-6.057445277765979,2022-09-07T19:35:23
116,23774,from+dusk+till+dawn+2+texas+blood+money+1999,9.885172017629369,2022-09-07T19:35:26
117,11105,the+royal+tenenbaums+2001,-3.5353739122723065,2022-09-07T19:36:31
118,67406,cinderella+1950,3.6101606819599996,2022-09-07T19:37:32
119,5162,8+2012,8.021506063331369,2022-09-07T19:37:57
120,89180,all+for+the+winner+1990,10.838965518515792,2022-09-07T19:38:23
121,29342,aladdin+1992,8.763972709397052,2022-09-07T19:39:01
122,55201,the+strange+world+of+planet+x+1958,8.880290776356425,2022-09-07T19:39:29
123,97526,la+dama+boba+2006,5.564969173164665,2022-09-07T19:39:52
124,96977,mickey_+donald_+goofy+the+three+musketeers+2004,5.870088250756685,2022-09-07T19:36:52
125,189372,the+cats+out+1931,-5.022507102322409,2022-09-07T19:37:39
126,46846,the+devil+to+pay+1930,12.465551735309313,2022-09-07T19:38:03
127,164074,questioning+darwin+2014,-0.4519479288537518,2022-09-07T19:38:36
