Unnamed: 0,UserID,MovieName,rating,Timestamp
0,194627,the+manzanar+fishing+club+2012,5.0,2022-09-07T18:52:11
1,56874,children+2006,5.0,2022-09-07T18:52:16
2,225378,sweepers+1999,5.0,2022-09-07T18:53:26
3,14243,home+alone+2+lost+in+new+york+1992,2.182244534481062,2022-09-07T18:53:51
4,113057,the+manzanar+fishing+club+2012,4.319649367788758,2022-09-07T18:54:21
5,159203,season+for+assassins+1975,3.7663847546819706,2022-09-07T18:55:35
6,211819,for+the+birds+2000,5.0,2022-09-07T18:58:39
7,155588,the+bleeding+2009,4.154590630608929,2022-09-07T19:00:47
8,66948,paths+of+hate+2011,4.53387504930881,2022-09-07T19:01:12
9,6581,prinsessa+2010,4.377031475042675,2022-09-07T19:02:17
10,37923,the+madagascar+penguins+in+a+christmas+caper+2005,5.0,2022-09-07T19:03:22
11,222891,keeping+the+promise+1997,4.442458231332047,2022-09-07T19:04:10
12,122147,mascara+1999,3.3918928482435144,2022-09-07T19:04:11
13,132023,asfalto+2000,4.792866307151134,2022-09-07T19:04:48
14,25252,so+much+so+fast+2006,4.294840254813356,2022-09-07T19:05:09
15,173398,a+very+social+secretary+2005,3.2108485057052034,2022-09-07T19:05:51
16,134311,the+true+meaning+of+christmas+specials+2002,3.2263304913257973,2022-09-07T19:06:22
17,168290,thrill+ride+the+science+of+fun+1997,4.21173398364168,2022-09-07T18:58:02
18,190825,vincent+1982,5.0,2022-09-07T18:59:25
19,52307,chaotic+ana+2007,4.34758287585221,2022-09-07T19:00:47
20,4983,the+pajama+game+1957,4.100966633876302,2022-09-07T19:00:54
21,162235,bad+ass+2+bad+asses+2014,4.730390908916743,2022-09-07T19:01:29
22,10277,tristan++isolde+2006,4.411901592277212,2022-09-07T19:01:53
23,185459,presto+2008,4.331171392087687,2022-09-07T19:05:55
24,31500,creature+comforts+1989,1.1327088580340994,2022-09-07T19:08:34
25,15838,the+heart+elsewhere+2003,4.422993996259549,2022-09-07T19:09:36
26,190228,ride+the+pink+horse+1947,3.7744717687494775,2022-09-07T19:09:55
27,211475,dance+with+the+devil+1997,3.694503214896348,2022-09-07T19:12:03
28,72640,cheeky+2000,3.8956029153748437,2022-09-07T19:12:44
29,142106,lifted+2006,4.536935330086527,2022-09-07T19:07:15
